"UIUC On-Campus Student Enrollment by Curriculum, Sex, Race/Ethnicity, and Residency",,,,,,,,,,,,,,,,,,,,,,,,,
SUMMER 2013,,,,,,,,"PUBLICATION DATE:  AUGUST 26, 2013",,,,,,,,,,* This section uses the new Federal IPEDS guidelines for reporting racial and ethnic data. ,,,,,,,
Division of Management Information,,,,,,*** This report is derived from the Registration Census 10-day student statistics.  Any Codebook changes made after ,,,,,,,,,,,,"   For more information on these guidelines, see  ",,,,http://www.vpaa.uillinois.edu/RaceEthnicity/index.cfm,,,
,,,,,,the tenth day of class will not be reflected.  Students obtaining a second bachelor's degree are no longer counted separately.,,,,,,,,,,,,,,,All students including multiracial and Hispanic,,,,
Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,By Gender,,,By Self-reported Race/Ethnicity (NEW*),,,,,,,,,,,By Residency,,Academic Program Code
,,,,,,,,,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,Illinois,Non-Illinois,
,,,,,,,,,,,,,,,,,,,,,,,,,
120135 ,KV ,499 ,BALAS ,0311 ,English ,3916 ,English Teaching Option ,7,0,7,0,4,0,2,1,0,0,0,0,0,2,0,7,0,10KV3916BALA
120135 ,KV ,499 ,BALAS ,0420 ,Rhetoric ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV0420BALA
120135 ,KV ,499 ,BALAS ,0420 ,Rhetoric ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV3892BALA
120135 ,KV ,499 ,BALAS ,0420 ,Rhetoric ,3892 ,Creative Writing ,18,8,10,0,7,1,6,3,0,0,0,1,0,6,0,17,1,10KV3892BALA
120135 ,KV ,499 ,BALAS ,0420 ,Rhetoric ,3892 ,Creative Writing ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BALA
120135 ,KV ,499 ,BALAS ,5347 ,Creative Writing ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV5347BALA
120135 ,KV ,499 ,MA ,0311 ,English ,  ,  ,4,1,3,0,2,0,0,2,0,0,0,0,0,0,0,3,1,10KS0311MA
120135 ,KV ,499 ,MFA ,1136 ,Creative Writing ,  ,  ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10KS1136MFA
120135 ,KV ,499 ,NDEG ,0311 ,English ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0311NDEG
120135 ,KV ,499 ,PHD ,0311 ,English ,  ,  ,29,7,22,0,17,1,2,7,1,0,0,1,0,2,1,7,22,10KS0311PHD
120135 ,KV ,514 ,BALAS ,0308 ,Classics ,  ,  ,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10KV0308BALA
120135 ,KV ,514 ,BALAS ,0308 ,Classics ,0310 ,Latin ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV0310BALA
120135 ,KV ,514 ,BALAS ,0308 ,Classics ,3878 ,Classical Civilization ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KV3878BALA
120135 ,KV ,514 ,BALAS ,0308 ,Classics ,3878 ,Classical Civilization ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KV8037BALA
120135 ,KV ,514 ,PHD ,0347 ,Classical Philology ,  ,  ,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,10KS0347PHD
120135 ,KV ,553 ,BALAS ,4097 ,"Russian, E Eur, Eurasian St ",  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV4097BALA
120135 ,KV ,553 ,MA ,4097 ,"Russian, E Eur, Eurasian St ",  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KS4097MA
120135 ,KV ,580 ,BALAS ,0150 ,History of Art ,  ,  ,7,0,7,0,5,0,0,0,0,0,0,2,0,0,0,5,2,10KV0150BALA
120135 ,KV ,580 ,BALAS ,3865 ,Interdisciplinary ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV3865BALA
120135 ,KV ,580 ,BALAS ,5206 ,Global Studies ,  ,  ,51,15,36,0,24,7,8,8,0,1,1,2,0,8,0,47,4,10KV5206BALA
120135 ,KV ,580 ,BALAS ,5206 ,Global Studies ,  ,  ,7,1,6,0,2,1,0,2,0,0,0,2,0,1,0,3,4,10KV8037BALA
120135 ,KV ,580 ,BS ,0240 ,Physics ,  ,  ,28,27,1,0,17,4,2,2,0,0,0,3,0,2,1,18,10,10KV0240BS
120135 ,KV ,580 ,BSLAS ,0240 ,Physics ,  ,  ,23,18,5,0,10,4,0,0,0,0,0,9,0,0,0,11,12,10KV0240BSLA
120135 ,KV ,580 ,NDEG ,0067 ,Nondegree ,  ,  ,20,8,12,0,8,5,0,1,0,0,3,1,2,0,0,15,5,10KV0067NDEG
120135 ,KV ,580 ,NONE ,0390 ,General Curriculum ,  ,  ,26,15,11,0,5,1,12,5,0,0,1,2,0,13,1,22,4,10KV0390NONE
120135 ,KV ,580 ,NONE ,5246 ,LAS - Undeclared ,  ,  ,27,18,9,0,2,0,21,3,0,0,1,0,0,23,1,16,11,10KV5246NONE
120135 ,KV ,583 ,BSLAS ,0329 ,Statistics ,  ,  ,44,34,10,0,12,8,1,4,0,0,2,17,0,1,1,24,20,10KV0329BSLA
120135 ,KV ,583 ,BSLAS ,0329 ,Statistics ,  ,  ,3,2,1,0,1,0,0,0,0,0,0,2,0,0,0,1,2,10KV8037BSLA
120135 ,KV ,583 ,BSLAS ,0464 ,Statistics & Computer Science ,  ,  ,11,9,2,0,3,0,0,0,0,0,0,8,0,0,0,3,8,10KV0464BSLA
120135 ,KV ,583 ,MS ,0329 ,Statistics ,  ,  ,11,10,1,0,0,2,0,0,0,0,0,9,0,0,0,2,9,10KS0329MS
120135 ,KV ,583 ,MS ,0329 ,Statistics ,  ,  ,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10KS0331MS
120135 ,KV ,583 ,MS ,0329 ,Statistics ,5165 ,Analytics ,4,3,1,0,1,0,0,0,0,0,0,3,0,0,0,1,3,10KS5165MS
120135 ,KV ,583 ,PHD ,0329 ,Statistics ,  ,  ,13,8,5,0,0,0,1,0,0,0,0,12,0,1,0,0,13,10KS0329PHD
120135 ,KV ,584 ,PHD ,4094 ,Cell and Developmental Biology ,  ,  ,44,19,25,0,9,5,0,1,0,0,0,29,0,0,0,4,40,10KS4094PHD
120135 ,KV ,585 ,BA ,0297 ,Teaching of Spanish ,  ,  ,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,2,0,10KV0297BA
120135 ,KV ,585 ,BALAS ,0305 ,Italian ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV0305BALA
120135 ,KV ,585 ,BALAS ,0307 ,Spanish ,  ,  ,30,8,22,0,19,0,1,9,0,0,1,0,0,3,0,29,1,10KV0307BALA
120135 ,KV ,585 ,BALAS ,0307 ,Spanish ,  ,  ,9,2,7,0,8,0,0,0,0,0,1,0,0,0,0,9,0,10KV8037BALA
120135 ,KV ,585 ,MA ,0307 ,Spanish ,  ,  ,7,3,4,0,4,0,0,1,0,0,0,1,1,0,0,2,5,10KS0307MA
120135 ,KV ,585 ,PHD ,0307 ,Spanish ,  ,  ,11,2,9,0,5,0,0,2,0,0,0,4,0,1,0,1,10,10KS0307PHD
120135 ,KV ,604 ,PHD ,0325 ,Molecular & Integrative Physi ,  ,  ,20,9,11,0,12,2,0,0,0,0,0,6,0,0,0,9,11,10KS0325PHD
120135 ,KV ,655 ,BS ,0336 ,Geology ,  ,  ,10,9,1,0,9,1,0,0,0,0,0,0,0,0,0,9,1,10KV0336BS
120135 ,KV ,655 ,BS ,0336 ,Geology ,3881 ,Environmental Geology ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV3881BS
120135 ,KV ,655 ,BSLAS ,0336 ,Geology ,  ,  ,7,3,4,0,4,0,0,1,0,0,1,0,1,0,0,6,1,10KV0336BSLA
120135 ,KV ,655 ,BSLAS ,0336 ,Geology ,3882 ,Earth & Environmental Sciences ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV3882BSLA
120135 ,KV ,655 ,MS ,0336 ,Geology ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0336MS
120135 ,KV ,655 ,PHD ,0336 ,Geology ,  ,  ,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,10KS0336PHD
120135 ,KV ,670 ,MA ,5203 ,European Union Studies ,  ,  ,4,3,1,0,4,0,0,0,0,0,0,0,0,0,0,3,1,10KS5203MA
120135 ,KV ,680 ,BALAS ,1279 ,Gender and Women's Studies ,  ,  ,4,2,2,0,1,0,2,1,0,0,0,0,0,2,0,4,0,10KV1279BALA
120135 ,KV ,687 ,BS ,0300 ,Chemical Engineering ,  ,  ,89,61,28,0,34,24,1,6,0,0,5,18,1,3,1,65,24,10KV0300BS
120135 ,KV ,687 ,BS ,0300 ,Chemical Engineering ,5029 ,Biomolecular Engineering ,3,1,2,0,0,2,0,1,0,0,0,0,0,0,0,2,1,10KV5029BS
120135 ,KV ,687 ,MS ,0300 ,Chemical Engineering ,  ,  ,4,1,3,0,1,0,0,0,0,0,0,3,0,0,0,0,4,10KS0300MS
120135 ,KV ,687 ,PHD ,0300 ,Chemical Engineering ,  ,  ,91,60,31,0,31,10,0,2,0,0,0,46,2,0,0,4,87,10KS0300PHD
120135 ,KV ,710 ,BALAS ,0343 ,Political Science ,  ,  ,153,100,53,0,90,13,13,21,0,0,2,14,0,14,4,128,25,10KV0343BALA
120135 ,KV ,710 ,BALAS ,0343 ,Political Science ,  ,  ,18,11,7,0,11,4,0,3,0,0,0,0,0,0,0,17,1,10KV8037BALA
120135 ,KV ,710 ,MA ,0343 ,Political Science ,5120 ,Civic Leadership ,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,10KS0343MA
120135 ,KV ,710 ,PHD ,0343 ,Political Science ,  ,  ,21,12,9,0,17,2,0,0,0,0,1,1,0,0,1,5,16,10KS0343PHD
120135 ,KV ,715 ,BALAS ,0332 ,Philosophy ,  ,  ,19,15,4,0,8,7,1,2,0,0,1,0,0,3,2,18,1,10KV0332BALA
120135 ,KV ,715 ,BALAS ,0332 ,Philosophy ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BALA
120135 ,KV ,729 ,MA ,0286 ,Latin American Studies ,  ,  ,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,10KS0286MA
120135 ,KV ,771 ,BALAS ,1120 ,Comparative Literature ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BALA
120135 ,KV ,771 ,MA ,1120 ,Comparative Literature ,  ,  ,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10KS1120MA
120135 ,KV ,771 ,PHD ,1120 ,Comparative Literature ,  ,  ,8,2,6,0,5,1,0,0,0,0,0,2,0,0,0,0,8,10KS1120PHD
120135 ,KV ,864 ,BALAS ,0301 ,Linguistics ,  ,  ,12,5,7,0,7,2,1,1,0,0,1,0,0,2,0,11,1,10KV0301BALA
120135 ,KV ,864 ,MA ,0299 ,Teaching of English Sec Lang ,  ,  ,15,4,11,0,9,1,0,1,0,0,0,4,0,0,0,4,11,10KS0299MA
120135 ,KV ,864 ,MA ,0301 ,Linguistics ,  ,  ,5,3,2,0,1,0,0,0,0,0,1,3,0,0,0,0,5,10KS0301MA
120135 ,KV ,864 ,NDEG ,0299 ,Teaching of English Sec Lang ,  ,  ,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10KS0299NDEU
120135 ,KV ,864 ,PHD ,0301 ,Linguistics ,  ,  ,11,2,9,0,5,0,1,0,0,0,0,5,0,1,0,3,8,10KS0301PHD
120135 ,KV ,872 ,BALAS ,0341 ,Geography ,  ,  ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KV0341BALA
120135 ,KV ,872 ,BALAS ,0341 ,Geography ,3886 ,Geographic Information Science ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV0341BALA
120135 ,KV ,872 ,BALAS ,5330 ,Geography & Geographic Info Sc ,  ,  ,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,10KV5330BALA
120135 ,KV ,872 ,BALAS ,5330 ,Geography & Geographic Info Sc ,3886 ,Geographic Information Science ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV5330BALA
120135 ,KV ,872 ,PHD ,0341 ,Geography ,  ,  ,7,4,3,0,4,1,0,0,0,0,0,2,0,0,0,1,6,10KS0341PHD
120135 ,KV ,927 ,BALAS ,0412 ,Germanic Lang & Lit ,  ,  ,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,10KV0412BALA
120135 ,KV ,927 ,BALAS ,0412 ,Germanic Lang & Lit ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV3888BALA
120135 ,KV ,927 ,BALAS ,0412 ,Germanic Lang & Lit ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BALA
120135 ,KV ,927 ,MA ,0303 ,German ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0303MA
120135 ,KV ,927 ,PHD ,0303 ,German ,  ,  ,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,1,2,10KS0303PHD
120135 ,KV ,948 ,PHD ,0322 ,Microbiology ,  ,  ,56,25,31,0,28,4,1,3,1,0,2,16,1,2,2,12,44,10KS0322PHD
120135 ,KV ,954 ,MA ,5312 ,S Asian & Middle Eastern St ,  ,  ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10KS5312MA
120135 ,KV ,958 ,BALAS ,0411 ,Russian Lang & Literature ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BALA
120135 ,KV ,958 ,PHD ,0302 ,Slavic Languages & Literature ,  ,  ,5,0,5,0,2,0,0,0,0,0,0,2,1,0,0,0,5,10KS0302PHD
120135 ,KV ,982 ,BALAS ,5167 ,Latina/Latino Studies ,  ,  ,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,10KV5167BALA
120135 ,KV ,985 ,BA ,0295 ,Teaching of French ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KV0295BA
120135 ,KV ,985 ,BALAS ,0304 ,French ,  ,  ,4,0,4,0,3,0,1,0,0,0,0,0,0,1,0,4,0,10KV0304BALA
120135 ,KV ,985 ,BALAS ,0304 ,French ,3876 ,French Studies ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV3876BALA
120135 ,KV ,985 ,PHD ,0304 ,French ,  ,  ,9,4,5,0,4,0,1,0,0,0,0,4,0,1,0,0,9,10KS0304PHD
120135 ,KV ,  ,  ,  ,Liberal Arts & Sci ,  ,***College total*** ,3646,1902,1743,1,1719,470,260,267,9,6,86,794,35,297,43,2061,1585, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120135 ,KW ,  ,  ,  ,General Studies ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120135 ,KW ,605 ,NONE ,5083 ,Undeclared ,  ,  ,353,226,127,0,165,53,46,45,0,1,12,30,1,53,0,273,80,10KW5083NONE
120135 ,KW ,  ,  ,  ,General Studies ,  ,***College total*** ,353,226,127,0,165,53,46,45,0,1,12,30,1,53,0,273,80, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120135 ,KY ,  ,  ,  ,Applied Health Sci ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120135 ,KY ,294 ,BS ,5204 ,Health ,  ,  ,3,1,2,0,1,1,1,0,0,0,0,0,0,1,0,3,0,10KY5204BS
120135 ,KY ,294 ,BS ,5204 ,Health ,5219 ,Health and Aging ,5,1,4,0,3,1,0,1,0,0,0,0,0,0,0,5,0,10KY5204BS
120135 ,KY ,294 ,BS ,5204 ,Health ,5220 ,Health Behavior Change ,20,7,13,0,14,2,2,1,0,0,1,0,0,3,0,18,2,10KY5204BS
120135 ,KY ,294 ,BS ,5204 ,Health ,5221 ,Health Diversity ,16,4,12,0,9,2,3,1,0,0,0,0,1,3,1,16,0,10KY5204BS
120135 ,KY ,581 ,BS ,0349 ,Community Health ,  ,  ,16,5,11,0,7,0,5,1,0,0,3,0,0,6,0,13,3,10KY0349BS
120135 ,KY ,581 ,BS ,0349 ,Community Health ,0473 ,Health Education ,53,9,44,0,25,5,15,6,0,0,2,0,0,16,0,50,3,10KY0473BS
120135 ,KY ,581 ,BS ,0349 ,Community Health ,0474 ,Health Planning & Admin ,79,28,51,0,27,16,20,13,0,0,2,1,0,20,0,75,4,10KY0474BS
120135 ,KY ,581 ,BS ,0349 ,Community Health ,0495 ,Rehab & Disability Studies ,27,5,22,0,14,1,7,3,0,0,2,0,0,8,1,24,3,10KY0495BS
120135 ,KY ,581 ,BS ,0351 ,Kinesiology ,  ,  ,110,51,59,0,71,11,13,10,0,0,3,2,0,13,0,97,13,10KY0351BS
120135 ,KY ,581 ,BS ,0351 ,Kinesiology ,4049 ,Teacher Education K-12 ,5,2,3,0,3,0,0,1,0,0,0,0,1,0,0,5,0,10KY4049BS
120135 ,KY ,581 ,MPH ,1630 ,Public Health ,  ,  ,13,5,8,0,3,4,3,3,0,0,0,0,0,4,0,12,1,10KS1630MPH
120135 ,KY ,581 ,MS ,0349 ,Community Health ,  ,  ,2,0,2,0,0,0,2,0,0,0,0,0,0,2,0,2,0,10KS0349MS
120135 ,KY ,581 ,MS ,0350 ,Rehabilitation ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KS0350MS
120135 ,KY ,581 ,MS ,0351 ,Kinesiology ,  ,  ,5,2,3,0,2,0,0,0,0,0,0,3,0,0,0,1,4,10KS0351MS
120135 ,KY ,581 ,PHD ,0349 ,Community Health ,  ,  ,7,2,5,0,1,0,2,3,0,0,0,1,0,3,0,3,4,10KS0349PHD
120135 ,KY ,581 ,PHD ,0351 ,Kinesiology ,  ,  ,20,7,13,0,9,1,3,0,0,0,0,6,1,3,0,9,11,10KS0351PHD
120135 ,KY ,679 ,AUD ,1053 ,Audiology ,  ,  ,13,1,12,0,11,0,1,0,0,0,1,0,0,2,0,11,2,10KS1053AUD
120135 ,KY ,679 ,BS ,0354 ,Speech & Hearing Science ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KY0354BS
120135 ,KY ,679 ,BS ,0354 ,Speech & Hearing Science ,4066 ,Human Communication Science ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,10KY4066BS
120135 ,KY ,679 ,BS ,0354 ,Speech & Hearing Science ,4067 ,Audiology ,7,0,7,0,6,0,0,1,0,0,0,0,0,0,0,7,0,10KY4067BS
120135 ,KY ,679 ,BS ,0354 ,Speech & Hearing Science ,4068 ,Speech-Language Pathology ,41,3,38,0,33,2,2,2,0,0,1,1,0,2,0,39,2,10KY4068BS
120135 ,KY ,679 ,MA ,0354 ,Speech & Hearing Science ,  ,  ,25,3,22,0,23,0,0,1,0,0,0,0,1,0,0,21,4,10KS0354MA
120135 ,KY ,679 ,PHD ,0354 ,Speech & Hearing Science ,  ,  ,4,0,4,0,1,0,1,0,0,0,0,2,0,1,0,1,3,10KS0354PHD
120135 ,KY ,682 ,NDEG ,0067 ,Nondegree ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KY0067NDEG
120135 ,KY ,714 ,BS ,4043 ,"Recreation, Sport, and Tourism ",  ,  ,11,9,2,0,3,1,5,0,0,0,1,1,0,6,0,7,4,10KY4043BS
120135 ,KY ,714 ,BS ,4043 ,"Recreation, Sport, and Tourism ",4044 ,Recreation Management ,15,5,10,0,14,0,1,0,0,0,0,0,0,1,0,15,0,10KY4044BS
120135 ,KY ,714 ,BS ,4043 ,"Recreation, Sport, and Tourism ",4045 ,Tourism Management ,12,5,7,0,9,0,1,2,0,0,0,0,0,1,0,12,0,10KY4045BS
120135 ,KY ,714 ,BS ,4043 ,"Recreation, Sport, and Tourism ",4046 ,Sports Management ,8,5,3,0,5,1,1,0,0,0,0,1,0,1,0,6,2,10KY4046BS
120135 ,KY ,714 ,BS ,4043 ,"Recreation, Sport, and Tourism ",5266 ,Sport Management ,71,59,12,0,44,4,9,7,0,0,3,3,1,12,0,57,14,10KY5266BS
120135 ,KY ,714 ,MS ,4043 ,"Recreation, Sport, and Tourism ",  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KS4043MS
120135 ,KY ,714 ,PHD ,4043 ,"Recreation, Sport, and Tourism ",  ,  ,5,2,3,0,3,0,0,0,0,0,0,2,0,0,0,3,2,10KS4043PHD
120135 ,KY ,754 ,BS ,5204 ,Health ,5220 ,Health Behavior Change ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KY5204BS
120135 ,KY ,  ,  ,  ,Applied Health Sci ,  ,***College total*** ,600,221,379,0,346,53,97,56,0,0,19,24,5,108,2,515,85, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120135 ,LC ,  ,  ,  ,Veterinary Medicine ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120135 ,LC ,282 ,MS ,5216 ,VMS - Pathobiology ,  ,  ,7,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0,7,10KS5216MS
120135 ,LC ,282 ,PHD ,0361 ,VMS - Veterinary Pathobiology ,  ,  ,6,6,0,0,3,1,0,0,0,0,0,2,0,0,0,1,5,10KS0361PHD
120135 ,LC ,282 ,PHD ,5216 ,VMS - Pathobiology ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS5216PHD
120135 ,LC ,282 ,PHD ,5216 ,VMS - Pathobiology ,5222 ,Pathobiology Research Scholars ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS5216PHD
120135 ,LC ,444 ,DVM ,0480 ,Veterinary Medicine ,  ,  ,122,20,102,0,101,8,1,8,0,0,2,0,2,1,1,98,24,10LC0480DVM
120135 ,LC ,444 ,DVM ,0480 ,Veterinary Medicine ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10LC0483DVM
120135 ,LC ,598 ,MS ,0359 ,VMS-Veterinary Clinical Medcne ,  ,  ,4,3,1,0,3,0,0,1,0,0,0,0,0,0,0,3,1,10KS0359MS
120135 ,LC ,598 ,PHD ,0359 ,VMS-Veterinary Clinical Medcne ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KS0359PHD
120135 ,LC ,873 ,MS ,5274 ,VMS - Comparative Biosciences ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS5274MS
120135 ,LC ,873 ,PHD ,5274 ,VMS - Comparative Biosciences ,  ,  ,6,3,3,0,3,0,0,1,0,0,0,2,0,0,0,2,4,10KS5274PHD
120135 ,LC ,873 ,PHD ,5274 ,VMS - Comparative Biosciences ,5272 ,Comp Biosci Research Scholars ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS5274PHD
120135 ,LC ,  ,  ,  ,Veterinary Medicine ,  ,***College total*** ,151,38,113,0,123,9,1,10,0,0,2,4,2,1,1,109,42, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120135 ,LE ,  ,  ,  ,Institute of Aviation ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120135 ,LE ,707 ,AVIPC ,0487 ,Professional Pilot ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10LE0487AVIP
120135 ,LE ,707 ,BS ,0489 ,Aviation Human Factors ,  ,  ,23,19,4,0,16,3,2,2,0,0,0,0,0,2,0,22,1,10LE0489BS
120135 ,LE ,707 ,NDEG ,0067 ,Nondegree ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10LE0067NDEG
120135 ,LE ,  ,  ,  ,Institute of Aviation ,  ,***College total*** ,25,21,4,0,18,3,2,2,0,0,0,0,0,2,0,24,1, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120135 ,LG ,  ,  ,  ,Labor & Empl. Rel. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120135 ,LG ,568 ,MHRIR ,0364 ,Human Res & Industrial Rels ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0364MHRI
120135 ,LG ,568 ,PHD ,0364 ,Human Res & Industrial Rels ,  ,  ,5,3,2,0,2,1,0,0,0,0,0,2,0,0,0,2,3,10KS0364PHD
120135 ,LG ,  ,  ,  ,Labor & Empl. Rel. ,  ,***College total*** ,6,3,3,0,2,1,0,0,0,0,0,3,0,0,0,2,4, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120135 ,LL ,  ,  ,  ,School of Social Work ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120135 ,LL ,783 ,BSW ,0365 ,Social Work ,  ,  ,24,3,21,0,14,1,5,3,0,1,0,0,0,5,0,23,1,10LL0365BSW
120135 ,LL ,783 ,MSW ,0365 ,Social Work ,  ,  ,9,1,8,0,3,1,2,0,0,0,0,3,0,2,0,5,4,10KS0365MSW
120135 ,LL ,783 ,MSW ,0365 ,Social Work ,5077 ,Health Care ,29,1,28,0,22,1,4,2,0,0,0,0,0,4,1,29,0,10KS0365MSW
120135 ,LL ,783 ,MSW ,0365 ,Social Work ,5078 ,Mental Health ,75,10,65,0,57,2,5,7,0,0,1,1,2,6,0,66,9,10KS0365MSW
120135 ,LL ,783 ,MSW ,0365 ,Social Work ,5079 ,School Social Work ,21,3,18,0,15,2,2,2,0,0,0,0,0,2,0,21,0,10KS0365MSW
120135 ,LL ,783 ,MSW ,0365 ,Social Work ,5217 ,"Advocacy, Ldrshp, Socl Change ",15,2,13,0,9,0,1,4,0,0,1,0,0,1,0,14,1,10KS0365MSW
120135 ,LL ,783 ,MSW ,0365 ,Social Work ,5218 ,"Children, Youth, Family Svcs ",33,4,29,0,18,2,7,4,0,0,2,0,0,8,0,26,7,10KS0365MSW
120135 ,LL ,783 ,PHD ,0365 ,Social Work ,  ,  ,9,3,6,0,6,0,0,0,0,0,0,3,0,0,0,5,4,10KS0365PHD
120135 ,LL ,783 ,PHD ,0365 ,Social Work ,5078 ,Mental Health ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10KS0365PHD
120135 ,LL ,  ,  ,  ,School of Social Work ,  ,***College total*** ,216,27,189,0,144,9,26,23,0,1,4,7,2,28,1,190,26, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
