"UIUC On-Campus Student Enrollment by Curriculum, Sex, Race/Ethnicity, and Residency",,,,,,,,,,,,,,,,,,,,,,,,,
SUMMER 2010,,,,,,,,"PUBLICATION DATE:  JULY 28, 2010",,,,,,,,,,* This section uses the new Federal IPEDS guidelines for reporting racial and ethnic data. ,,,,,,,
Division of Management Information,,,,,,*** This report is derived from the Registration Census 10-day student statistics.  Any Codebook changes made after ,,,,,,,,,,,,"   For more information on these guidelines, see  ",,,,http://www.vpaa.uillinois.edu/RaceEthnicity/index.cfm,,,
,,,,,,the tenth day of class will not be reflected.  Students obtaining a second bachelor's degree are no longer counted separately.,,,,,,,,,,,,,,,All students including multiracial and Hispanic,,,,
Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,By Gender,,,By Self-reported Race/Ethnicity (NEW*),,,,,,,,,,,By Residency,,Academic Program Code
,,,,,,,,,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,Illinois,Non-Illinois,
,,,,,,,,,,,,,,,,,,,,,,,,,
120105 ,KV ,580 ,NDEG ,0067 ,Nondegree ,  ,  ,16,10,6,0,9,1,0,3,1,0,1,1,0,0,1,15,1,10KV0067NDEG
120105 ,KV ,580 ,NONE ,0390 ,General Curriculum ,  ,  ,39,27,12,0,3,1,30,5,0,0,0,0,0,30,0,31,8,10KV0390NONE
120105 ,KV ,580 ,NONE ,5246 ,LAS - Undeclared ,  ,  ,11,9,2,0,1,0,8,0,0,0,1,0,1,8,1,5,6,10KV5246NONE
120105 ,KV ,583 ,BSLAS ,0329 ,Statistics ,  ,  ,26,17,9,0,10,5,3,0,0,0,0,8,0,3,0,16,10,10KV0329BSLA
120105 ,KV ,583 ,BSLAS ,0464 ,Statistics & Computer Science ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KV0464BSLA
120105 ,KV ,583 ,BSLAS ,0464 ,Statistics & Computer Science ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KV8037BSLA
120105 ,KV ,583 ,MS ,0329 ,Statistics ,  ,  ,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,1,10KS0329MS
120105 ,KV ,583 ,MS ,0329 ,Statistics ,0331 ,Applied ,3,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10KS0331MS
120105 ,KV ,583 ,PHD ,0329 ,Statistics ,  ,  ,11,5,6,0,0,1,0,0,0,0,0,10,0,0,0,0,11,10KS0329PHD
120105 ,KV ,584 ,PHD ,0321 ,Cell and Structural Biology ,  ,  ,3,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3,10KS0321PHD
120105 ,KV ,584 ,PHD ,4094 ,Cell and Developmental Biology ,  ,  ,47,24,23,0,17,3,0,1,0,0,0,26,0,0,0,11,36,10KS4094PHD
120105 ,KV ,585 ,BA ,0297 ,Teaching of Spanish ,  ,  ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KV0297BA
120105 ,KV ,585 ,BALAS ,0305 ,Italian ,  ,  ,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10KV0305BALA
120105 ,KV ,585 ,BALAS ,0307 ,Spanish ,  ,  ,32,7,25,0,22,2,3,5,0,0,0,0,0,3,0,31,1,10KV0307BALA
120105 ,KV ,585 ,BALAS ,0307 ,Spanish ,  ,  ,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,10KV8037BALA
120105 ,KV ,585 ,MA ,0307 ,Spanish ,  ,  ,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,10KS0307MA
120105 ,KV ,585 ,MA ,0307 ,Spanish ,5122 ,Spanish Linguistics ,3,0,3,0,1,0,0,1,0,0,0,1,0,0,0,0,3,10KS0307MA
120105 ,KV ,585 ,PHD ,0305 ,Italian ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0305PHD
120105 ,KV ,585 ,PHD ,0307 ,Spanish ,  ,  ,8,1,7,0,2,0,0,3,0,0,0,3,0,1,0,2,6,10KS0307PHD
120105 ,KV ,604 ,PHD ,0325 ,Molecular & Integrative Physi ,  ,  ,35,16,19,0,15,2,2,3,0,0,1,12,0,2,0,10,25,10KS0325PHD
120105 ,KV ,655 ,BS ,0336 ,Geology ,  ,  ,5,3,2,0,5,0,0,0,0,0,0,0,0,0,0,5,0,10KV0336BS
120105 ,KV ,655 ,BS ,0336 ,Geology ,3880 ,Geophysics ,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,10KV3880BS
120105 ,KV ,655 ,BS ,0336 ,Geology ,3881 ,Environmental Geology ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KV3881BS
120105 ,KV ,655 ,BSLAS ,0336 ,Geology ,  ,  ,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,10KV0336BSLA
120105 ,KV ,655 ,BSLAS ,0336 ,Geology ,3882 ,Earth & Environmental Sciences ,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,10KV3882BSLA
120105 ,KV ,655 ,MS ,0336 ,Geology ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0336MS
120105 ,KV ,655 ,PHD ,0336 ,Geology ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KS0336PHD
120105 ,KV ,670 ,MA ,5203 ,European Union Studies ,  ,  ,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,2,1,10KS5203MA
120105 ,KV ,680 ,BALAS ,1279 ,Gender and Women's Studies ,  ,  ,7,0,7,0,1,0,6,0,0,0,0,0,0,6,0,7,0,10KV1279BALA
120105 ,KV ,687 ,BS ,0300 ,Chemical Engineering ,  ,  ,53,32,20,1,19,14,1,7,0,0,2,10,0,1,1,43,10,10KV0300BS
120105 ,KV ,687 ,BS ,0300 ,Chemical Engineering ,5029 ,Biomolecular Engineering ,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,10KV5029BS
120105 ,KV ,687 ,MS ,0300 ,Chemical Engineering ,  ,  ,6,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,6,10KS0300MS
120105 ,KV ,687 ,PHD ,0300 ,Chemical Engineering ,  ,  ,95,59,36,0,31,9,1,4,0,0,1,47,2,1,0,3,92,10KS0300PHD
120105 ,KV ,710 ,BALAS ,0343 ,Political Science ,  ,  ,132,87,45,0,84,10,12,16,0,1,1,6,2,14,0,125,7,10KV0343BALA
120105 ,KV ,710 ,BALAS ,0343 ,Political Science ,  ,  ,11,5,6,0,8,2,0,0,0,0,0,1,0,0,0,10,1,10KV8037BALA
120105 ,KV ,710 ,MA ,0343 ,Political Science ,5120 ,Civic Leadership ,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,2,0,10KS0343MA
120105 ,KV ,710 ,PHD ,0343 ,Political Science ,  ,  ,9,7,2,0,6,1,1,1,0,0,0,0,0,1,1,1,8,10KS0343PHD
120105 ,KV ,715 ,BALAS ,0332 ,Philosophy ,  ,  ,18,16,2,0,9,4,2,1,0,0,1,1,0,2,1,17,1,10KV0332BALA
120105 ,KV ,715 ,PHD ,0332 ,Philosophy ,  ,  ,7,5,2,0,7,0,0,0,0,0,0,0,0,0,0,3,4,10KS0332PHD
120105 ,KV ,729 ,BALAS ,0286 ,Latin American Studies ,  ,  ,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,10KV0286BALA
120105 ,KV ,729 ,MA ,0286 ,Latin American Studies ,  ,  ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10KS0286MA
120105 ,KV ,771 ,BALAS ,1120 ,Comparative Literature ,  ,  ,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,10KV1120BALA
120105 ,KV ,771 ,BALAS ,1120 ,Comparative Literature ,3905 ,World Literature ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KV3905BALA
120105 ,KV ,771 ,MA ,1120 ,Comparative Literature ,  ,  ,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,10KS1120MA
120105 ,KV ,771 ,PHD ,1120 ,Comparative Literature ,  ,  ,4,1,3,0,2,0,0,0,0,0,0,2,0,0,0,0,4,10KS1120PHD
120105 ,KV ,864 ,BALAS ,0301 ,Linguistics ,  ,  ,5,2,3,0,5,0,0,0,0,0,0,0,0,0,0,5,0,10KV0301BALA
120105 ,KV ,864 ,BALAS ,0301 ,Linguistics ,3874 ,Hebrew Language & Linguistics ,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,10KV3874BALA
120105 ,KV ,864 ,MA ,0299 ,Teaching of English Sec Lang ,  ,  ,13,4,9,0,3,1,1,1,0,0,0,6,1,1,0,6,7,10KS0299MA
120105 ,KV ,864 ,MA ,0301 ,Linguistics ,  ,  ,6,4,2,0,5,0,0,0,0,0,0,1,0,0,0,3,3,10KS0301MA
120105 ,KV ,864 ,PHD ,0301 ,Linguistics ,  ,  ,9,4,5,0,4,0,1,0,0,0,0,4,0,1,0,2,7,10KS0301PHD
120105 ,KV ,872 ,BALAS ,0341 ,Geography ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BALA
120105 ,KV ,872 ,BALAS ,0341 ,Geography ,3884 ,Human Geography ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV3884BALA
120105 ,KV ,872 ,MS ,0341 ,Geography ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KS0341MS
120105 ,KV ,872 ,PHD ,0341 ,Geography ,  ,  ,6,2,4,0,2,1,1,0,0,0,0,2,0,1,0,1,5,10KS0341PHD
120105 ,KV ,927 ,BALAS ,0412 ,Germanic Lang & Lit ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV0412BALA
120105 ,KV ,927 ,BALAS ,0412 ,Germanic Lang & Lit ,3887 ,German and Commercial Studies ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KV3887BALA
120105 ,KV ,927 ,BALAS ,0412 ,Germanic Lang & Lit ,3887 ,German and Commercial Studies ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BALA
120105 ,KV ,927 ,BALAS ,0412 ,Germanic Lang & Lit ,3888 ,Language and Literature ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KV8037BALA
120105 ,KV ,927 ,MA ,0303 ,German ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KS0303MA
120105 ,KV ,927 ,PHD ,0303 ,German ,  ,  ,4,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,4,10KS0303PHD
120105 ,KV ,948 ,PHD ,0322 ,Microbiology ,  ,  ,68,24,44,0,31,5,2,5,1,0,1,21,2,2,1,16,52,10KS0322PHD
120105 ,KV ,958 ,BALAS ,0411 ,Russian Lang & Literature ,  ,  ,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10KV0411BALA
120105 ,KV ,958 ,MA ,0302 ,Slavic Languages & Literature ,  ,  ,5,1,4,0,3,0,1,0,0,0,0,1,0,1,0,3,2,10KS0302MA
120105 ,KV ,958 ,PHD ,0302 ,Slavic Languages & Literature ,  ,  ,2,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,2,10KS0302PHD
120105 ,KV ,985 ,BALAS ,0304 ,French ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KV0304BALA
120105 ,KV ,985 ,BALAS ,0304 ,French ,3875 ,French Commercial Studies ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KV3875BALA
120105 ,KV ,985 ,MA ,0304 ,French ,  ,  ,3,0,3,0,2,1,0,0,0,0,0,0,0,0,0,2,1,10KS0304MA
120105 ,KV ,985 ,PHD ,0304 ,French ,  ,  ,4,1,3,0,2,0,0,0,0,0,0,2,0,0,0,1,3,10KS0304PHD
120105 ,KV ,  ,  ,  ,Liberal Arts & Sci ,  ,***College total*** ,3223,1700,1519,4,1586,412,275,251,6,7,59,595,32,299,35,1903,1320, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120105 ,KW ,  ,  ,  ,General Studies ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120105 ,KW ,605 ,NONE ,5083 ,Undeclared ,  ,  ,206,123,82,1,93,37,39,10,0,0,3,23,1,40,0,159,47,10KW5083NONE
120105 ,KW ,  ,  ,  ,General Studies ,  ,***College total*** ,206,123,82,1,93,37,39,10,0,0,3,23,1,40,0,159,47, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120105 ,KY ,  ,  ,  ,Applied Health Sci ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120105 ,KY ,581 ,BS ,0349 ,Community Health ,  ,  ,19,4,15,0,8,2,9,0,0,0,0,0,0,9,0,16,3,10KY0349BS
120105 ,KY ,581 ,BS ,0349 ,Community Health ,0473 ,Health Education ,33,2,31,0,13,5,11,3,0,0,1,0,0,12,1,33,0,10KY0473BS
120105 ,KY ,581 ,BS ,0349 ,Community Health ,0474 ,Health Planning & Admin ,62,21,41,0,27,8,20,6,0,1,0,0,0,20,0,60,2,10KY0474BS
120105 ,KY ,581 ,BS ,0349 ,Community Health ,0495 ,Rehab & Disability Studies ,14,2,12,0,5,2,3,3,0,0,0,0,1,3,0,13,1,10KY0495BS
120105 ,KY ,581 ,BS ,0351 ,Kinesiology ,  ,  ,101,46,55,0,74,9,9,8,0,0,1,0,0,9,0,89,12,10KY0351BS
120105 ,KY ,581 ,BS ,0351 ,Kinesiology ,0494 ,Athletic Training ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KY0494BS
120105 ,KY ,581 ,BS ,0351 ,Kinesiology ,4049 ,Teacher Education K-12 ,8,7,1,0,7,0,0,1,0,0,0,0,0,0,0,8,0,10KY4049BS
120105 ,KY ,581 ,BS ,5185 ,Athletic Training ,  ,  ,6,2,4,0,4,1,0,1,0,0,0,0,0,0,0,6,0,10KY5185BS
120105 ,KY ,581 ,MPH ,1630 ,Public Health ,  ,  ,5,3,2,0,5,0,0,0,0,0,0,0,0,0,0,5,0,10KS1630MPH
120105 ,KY ,581 ,MS ,0349 ,Community Health ,  ,  ,2,0,2,0,1,0,1,0,0,0,0,0,0,1,0,2,0,10KS0349MS
120105 ,KY ,581 ,MS ,0350 ,Rehabilitation ,  ,  ,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,10KS0350MS
120105 ,KY ,581 ,MS ,0351 ,Kinesiology ,  ,  ,8,3,5,0,4,1,0,0,0,0,0,3,0,0,0,4,4,10KS0351MS
120105 ,KY ,581 ,MSPH ,0349 ,Community Health ,  ,  ,3,2,1,0,1,1,1,0,0,0,0,0,0,1,0,3,0,10KS0349MSPH
120105 ,KY ,581 ,NDEG ,0351 ,Kinesiology ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0351NDEG
120105 ,KY ,581 ,PHD ,0349 ,Community Health ,  ,  ,8,4,4,0,4,1,1,0,0,0,0,2,0,1,0,4,4,10KS0349PHD
120105 ,KY ,581 ,PHD ,0351 ,Kinesiology ,  ,  ,16,8,8,0,9,1,3,1,0,0,0,2,0,3,0,11,5,10KS0351PHD
120105 ,KY ,679 ,AUD ,1053 ,Audiology ,  ,  ,18,5,13,0,16,0,1,0,0,0,1,0,0,2,0,15,3,10KS1053AUD
120105 ,KY ,679 ,BS ,0354 ,Speech & Hearing Science ,  ,  ,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10KY0354BS
120105 ,KY ,679 ,BS ,0354 ,Speech & Hearing Science ,4067 ,Audiology ,3,0,3,0,1,1,0,1,0,0,0,0,0,0,0,3,0,10KY4067BS
120105 ,KY ,679 ,BS ,0354 ,Speech & Hearing Science ,4068 ,Speech-Language Pathology ,23,2,21,0,20,0,1,0,0,0,0,2,0,1,0,21,2,10KY4068BS
120105 ,KY ,679 ,MA ,0354 ,Speech & Hearing Science ,  ,  ,70,3,67,0,65,1,0,1,0,0,0,1,2,0,0,57,13,10KS0354MA
120105 ,KY ,679 ,PHD ,0354 ,Speech & Hearing Science ,  ,  ,3,1,2,0,2,0,0,0,0,0,0,1,0,0,0,1,2,10KS0354PHD
120105 ,KY ,714 ,BS ,0353 ,Leisure Studies ,  ,  ,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10KY0353BS
120105 ,KY ,714 ,BS ,4043 ,"Recreation, Sport, and Tourism ",  ,  ,4,2,2,0,4,0,0,0,0,0,0,0,0,0,0,3,1,10KY4043BS
120105 ,KY ,714 ,BS ,4043 ,"Recreation, Sport, and Tourism ",4044 ,Recreation Management ,25,14,11,0,17,0,5,2,0,0,0,1,0,5,0,24,1,10KY4044BS
120105 ,KY ,714 ,BS ,4043 ,"Recreation, Sport, and Tourism ",4045 ,Tourism Management ,6,2,4,0,2,1,3,0,0,0,0,0,0,3,0,5,1,10KY4045BS
120105 ,KY ,714 ,BS ,4043 ,"Recreation, Sport, and Tourism ",4046 ,Sports Management ,56,44,12,0,34,5,11,4,0,0,1,1,0,11,0,44,12,10KY4046BS
120105 ,KY ,714 ,MS ,4043 ,"Recreation, Sport, and Tourism ",  ,  ,3,2,1,0,2,0,0,0,0,0,0,1,0,0,0,2,1,10KS4043MS
120105 ,KY ,714 ,PHD ,4043 ,"Recreation, Sport, and Tourism ",  ,  ,13,4,9,0,3,0,2,1,0,0,1,6,0,3,0,5,8,10KS4043PHD
120105 ,KY ,754 ,BS ,5204 ,Health ,  ,  ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10KY5204BS
120105 ,KY ,754 ,BS ,5204 ,Health ,5219 ,Health and Aging ,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,10KY5204BS
120105 ,KY ,754 ,BS ,5204 ,Health ,5220 ,Health Behavior Change ,8,1,7,0,5,2,0,0,0,0,1,0,0,1,1,6,2,10KY5204BS
120105 ,KY ,754 ,BS ,5204 ,Health ,5221 ,Health Diversity ,3,0,3,0,1,2,0,0,0,0,0,0,0,0,0,3,0,10KY5204BS
120105 ,KY ,  ,  ,  ,Applied Health Sci ,  ,***College total*** ,530,189,341,0,340,43,82,33,0,1,7,20,4,87,3,453,77, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120105 ,LC ,  ,  ,  ,Veterinary Medicine ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120105 ,LC ,282 ,MS ,0361 ,VMS - Veterinary Pathobiology ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KS0361MS
120105 ,LC ,282 ,NDEG ,0361 ,VMS - Veterinary Pathobiology ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KS0361NDEG
120105 ,LC ,282 ,PHD ,0361 ,VMS - Veterinary Pathobiology ,  ,  ,11,7,4,0,5,0,1,1,0,0,0,4,0,1,0,5,6,10KS0361PHD
120105 ,LC ,444 ,DVM ,0480 ,Veterinary Medicine ,  ,  ,115,25,90,0,100,3,0,3,0,0,1,1,7,0,0,102,13,10LC0480DVM
120105 ,LC ,598 ,MS ,0359 ,VMS-Veterinary Clinical Medcne ,  ,  ,5,2,3,0,1,0,0,1,0,0,0,3,0,0,0,1,4,10KS0359MS
120105 ,LC ,598 ,PHD ,0359 ,VMS-Veterinary Clinical Medcne ,  ,  ,3,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,3,10KS0359PHD
120105 ,LC ,873 ,MS ,0357 ,VMS - Veterinary Biosciences ,  ,  ,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,10KS0357MS
120105 ,LC ,873 ,PHD ,0357 ,VMS - Veterinary Biosciences ,  ,  ,9,3,6,0,4,0,0,1,0,0,0,4,0,0,0,4,5,10KS0357PHD
120105 ,LC ,873 ,PHD ,0357 ,VMS - Veterinary Biosciences ,0358 ,Vet Biosciences Res Scholars ,4,2,2,0,1,1,0,0,0,0,0,2,0,0,0,2,2,10KS0358PHD
120105 ,LC ,  ,  ,  ,Veterinary Medicine ,  ,***College total*** ,152,42,110,0,116,4,1,6,0,0,1,17,7,1,0,117,35, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120105 ,LE ,  ,  ,  ,Institute of Aviation ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120105 ,LE ,707 ,AVIPC ,0487 ,Professional Pilot ,  ,  ,7,7,0,0,6,0,0,0,0,0,0,1,0,0,0,4,3,10LE0487AVIP
120105 ,LE ,707 ,BS ,0489 ,Aviation Human Factors ,  ,  ,53,49,4,0,39,6,2,5,0,0,0,1,0,2,0,48,5,10LE0489BS
120105 ,LE ,707 ,MS ,3530 ,Human Factors ,  ,  ,4,3,1,0,1,1,0,0,0,0,0,2,0,0,0,0,4,10KS3530MS
120105 ,LE ,707 ,NDEG ,0067 ,Nondegree ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10LE0067NDEG
120105 ,LE ,  ,  ,  ,Institute of Aviation ,  ,***College total*** ,65,60,5,0,47,7,2,5,0,0,0,4,0,2,0,53,12, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120105 ,LG ,  ,  ,  ,Labor & Empl. Rel. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120105 ,LG ,568 ,MHRIR ,0364 ,Human Res & Industrial Rels ,  ,  ,15,3,12,0,3,1,0,0,0,0,0,11,0,0,0,4,11,10KS0364MHRI
120105 ,LG ,568 ,PHD ,0364 ,Human Res & Industrial Rels ,  ,  ,2,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,10KS0364PHD
120105 ,LG ,  ,  ,  ,Labor & Empl. Rel. ,  ,***College total*** ,17,4,13,0,3,1,1,0,0,0,0,12,0,1,0,5,12, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120105 ,LL ,  ,  ,  ,School of Social Work ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120105 ,LL ,783 ,BSW ,0365 ,Social Work ,  ,  ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10LL0365BSW
120105 ,LL ,783 ,MSW ,0365 ,Social Work ,  ,  ,60,7,53,0,41,2,11,4,0,0,2,0,0,12,0,56,4,10KS0365MSW
120105 ,LL ,783 ,MSW ,0365 ,Social Work ,5077 ,Health Care ,17,0,17,0,14,2,1,0,0,0,0,0,0,1,0,15,2,10KS0365MSW
120105 ,LL ,783 ,MSW ,0365 ,Social Work ,5078 ,Mental Health ,44,5,39,0,35,2,3,4,0,0,0,0,0,4,0,42,2,10KS0365MSW
120105 ,LL ,783 ,MSW ,0365 ,Social Work ,5079 ,School Social Work ,33,2,31,0,26,0,3,4,0,0,0,0,0,4,0,33,0,10KS0365MSW
120105 ,LL ,783 ,MSW ,0365 ,Social Work ,5217 ,"Advocacy, Ldrshp, Socl Change ",6,0,6,0,3,2,1,0,0,0,0,0,0,1,0,6,0,10KS0365MSW
120105 ,LL ,783 ,MSW ,0365 ,Social Work ,5218 ,"Children, Youth, Family Svcs ",25,2,23,0,19,1,3,1,0,0,1,0,0,4,0,25,0,10KS0365MSW
120105 ,LL ,783 ,PHD ,0365 ,Social Work ,  ,  ,12,0,12,0,3,0,1,0,0,0,0,8,0,1,0,4,8,10KS0365PHD
120105 ,LL ,  ,  ,  ,School of Social Work ,  ,***College total*** ,198,16,182,0,141,9,24,13,0,0,3,8,0,28,0,182,16, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120105 ,LN ,  ,  ,  ,Continuing Education ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120105 ,LN ,641 ,NDEG ,1249 ,Nondegree-CE ,  ,  ,37,9,28,0,33,0,1,1,0,0,0,0,2,1,0,2,35,10LN1249NDEJ
120105 ,LN ,  ,  ,  ,Continuing Education ,  ,***College total*** ,37,9,28,0,33,0,1,1,0,0,0,0,2,1,0,2,35, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120105 ,LP ,  ,  ,  ,Library & Info Sci ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120105 ,LP ,992 ,CAS ,0370 ,Library & Information Science ,  ,  ,6,0,6,0,5,0,0,0,0,0,0,1,0,0,0,4,2,10KS0370CAS
120105 ,LP ,992 ,MS ,0370 ,Library & Information Science ,  ,  ,105,25,79,1,78,7,8,7,0,0,2,1,2,9,0,72,33,10KS0370MS
120105 ,LP ,992 ,MS ,0370 ,Library & Information Science ,  ,  ,21,4,17,0,14,0,2,2,0,0,1,0,2,2,0,17,4,10KS0370MSU
120105 ,LP ,992 ,MS ,4026 ,Bioinformatics ,5098 ,Library & Information Science ,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10KS5098MS
120105 ,LP ,992 ,PHD ,0370 ,Library & Information Science ,  ,  ,23,8,15,0,10,4,2,1,0,0,0,6,0,2,1,10,13,10KS0370PHD
120105 ,LP ,  ,  ,  ,Library & Info Sci ,  ,***College total*** ,157,37,119,1,107,11,12,10,0,0,3,10,4,13,1,103,54, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120105 ,NB ,  ,  ,  ,Provost & VC Acad Affairs ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120105 ,NB ,593 ,NDEG ,0067 ,Nondegree ,  ,  ,47,20,27,0,22,9,5,7,0,1,3,0,0,8,2,31,16,10NB0067NDEG
120105 ,NB ,  ,  ,  ,Provost & VC Acad Affairs ,  ,***College total*** ,47,20,27,0,22,9,5,7,0,1,3,0,0,8,2,31,16, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
